














"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวหลวง Small-Mid Cap เพื่อการเลี้ยงชีพ","Bualuang Small-Mid Cap RMF","B-SM-RMF",1466037502.88,12.7219,,,12.7220,12.7219
"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวหลวงร่วมทุน","BUALUNG CAPITAL OPEN-END FUND","BCAP",1497861276.09,3.6204,,,3.6205,3.6204
"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวหลวงมันนี่มาร์เก็ตเพื่อการเลี้ยงชีพ","Bualuang Money Market RMF","MM-RMF",1848792455.01,11.4702,,,11.4703,11.4702
"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวหลวงภารตะ","Bualuang Bharata Fund","B-BHARATA",1422510376.02,8.0095,,,8.0897,8.0095
"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวหลวงโกลด์เพื่อการเลี้ยงชีพ","Bualuang Gold RMF","BGOLDRMF",1062690427.37,9.2361,,,9.2362,9.2361
"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวหลวงโกลด์ฟันด์","Bualuang Gold  Fund","BGOLD",945385173.82,9.4863,,,9.4977,9.4750
"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวหลวงโกลบอลเฮลธ์แคร์","Bualuang Global Health Care Fund","BCARE",3685390324.28,29.8114,,,29.8115,29.5133
"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวหลวงโกลบอลเฮลธ์แคร์เพื่อการเลี้ยงชีพ","Bualuang Global Health Care RMF","BCARERMF",3815259970.68,11.2048,,,11.2049,11.2048
"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวหลวงโกลบอลอินโนเวชั่นและเทคโนโลยี","Bualuang Global Innovation & Technology Fund","B-INNOTECH",3174824963.77,11.4972,,,11.6122,11.4972
"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวหลวงโกลบอลอินโนเวชั่นและเทคโนโลยีเพื่อการเลี้ยงชีพ","Bualuang Global Innovation & Technology RMF","B-INNOTECHRMF",184441567.88,9.9764,,,9.9765,9.9764
"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวหลวงโครงสร้างพื้นฐาน","Bualuang Infrastructure Open-end Fund","B-INFRA",3297414636.55,32.7367,,,32.7368,32.4094
"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวหลวงโครงสร้างพื้นฐานเพื่อการเลี้ยงชีพ","Bualuang Infrastructure RMF","IN-RMF",6810730260.86,27.6767,,,27.6768,27.6767
"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวหลวงเฟล็กซิเบิ้ลเพื่อการเลี้ยงชีพ","Bualuang Flexible RMF","BFLRMF",21049725997.26,64.4463,,,64.4464,64.4463
"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวหลวงสิริผลบรรษัทภิบาล","Bualuang Siriphol Corporate Governance","BSIRICG",5562954119.36,8.4216,,,8.4217,8.3374
"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวหลวงสิริผลบรรษัทภิบาลเพื่อการเลี้ยงชีพ","Bualuang Siriphol Corporate Governance RMF","BSIRIRMF",3953661191.52,10.9049,,,10.9050,10.9049
"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวหลวงหุ้น 25% เพื่อการเลี้ยงชีพ","Bualuang Equity 25% RMF","B25RMF",3662048183.39,14.9485,,,14.9486,14.9485
"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวหลวงหุ้นระยะยาว","Bualuang Long - Term Equity Fund","B-LTF",61396084881.64,42.5029,,,42.5030,42.5029
"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวหลวงหุ้นระยะยาว 75/25","Bualuang Long - Term Equity Fund 75/25","BLTF75",35224299427.67,29.9316,,,29.9317,29.9316
"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวหลวงหุ้นเอเชีย","Bualuang Asia Equity Fund","B-ASIA",2603377808.19,11.1444,,,11.2559,11.1444
"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวหลวงหุ้นเอเชียเพื่อการเลี้ยงชีพ","Bualuang Asia Equity RMF","B-ASIARMF",36776595.59,9.9829,,,9.9830,9.9829
"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวหลวงหุ้นโกลบอล","Bualuang Global Equity Fund","B-GLOBAL",755631623.16,11.2044,,,11.3165,11.2044
"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวหลวงหุ้นโกลบอลเพื่อการเลี้ยงชีพ","Bualuang Global Equity RMF","B-GLOBALRMF",694033386.79,10.7109,,,10.7110,10.7109
